,audio_path,transcript,sentence,normalized_sentence,items
102,items_ordering_audios/2024_07_09 10_25_20 YxPE9Q.wav,"I would like to order Tamago roll and Philly cheese steak, both without any specific modifiers. Could you please prepare them as per the standard recipe? Thank you.","I would like to order a tamago roll and a Philly cheesesteak, both without any specific modifiers. Could you please prepare them as per the standard recipe? Thank you!","I would like to order a tamago roll and a Philly cheesesteak, both without any specific modifiers. Could you please prepare them as per the standard recipe? Thank you!","{""items"": [{""name"": ""tamago roll"", ""modifier"": """"}, {""name"": ""Philly cheesesteak"", ""modifier"": """"}], ""review"": ""I would like to order a tamago roll and a Philly cheesesteak, both without any specific modifiers. Could you please prepare them as per the standard recipe? Thank you!""}"
103,items_ordering_audios/2024_07_09 10_25_35 lrJnqg.wav,Could you bring me a classic American style cheeseburger please?,"Can you bring me a classic American-style cheeseburger, please?","Can you bring me a classic American-style cheeseburger, please?","{""items"": [{""name"": ""classic American-style cheeseburger"", ""modifier"": """"}], ""review"": ""Can you bring me a classic American-style cheeseburger, please?""}"
104,items_ordering_audios/2024_07_09 10_25_49 l-F5qQ.wav,Could you serve me a swine meal with half a serving of red potato mash and also the surfinter accompanied with another half serving of red potato mash? Thank you.,"Could you please serve me a Swai Meal with half a serving of Red Potato Mash, and also the Surf 'n Turf accompanied by another half serving of Red Potato Mash? Thank you.","Could you please serve me a Swai Meal with half a serving of Red Potato Mash, and also the Surf 'n Turf accompanied by another half serving of Red Potato Mash? Thank you.","{""items"": [{""name"": ""Swai Meal"", ""modifier"": """"}, {""name"": ""Red Potato Mash"", ""modifier"": ""half a serving""}, {""name"": ""Surf 'n Turf"", ""modifier"": """"}, {""name"": ""Red Potato Mash"", ""modifier"": ""another half serving""}], ""review"": ""Could you please serve me a Swai Meal with half a serving of Red Potato Mash, and also the Surf 'n Turf accompanied by another half serving of Red Potato Mash? Thank you.""}"
105,items_ordering_audios/2024_07_09 10_25_52 oORXvQ.wav,I want to order a torta mexicana with ham on it please.,"I want to order a Torta Mexicana with ham on it, please.","I want to order a Torta Mexicana with ham on it, please.","{""items"": [{""name"": ""Torta Mexicana"", ""modifier"": ""with ham""}], ""review"": ""I want to order a Torta Mexicana with ham on it, please.""}"
106,items_ordering_audios/2024_07_09 10_26_05 PkP_rg.wav,Would you please serve me a swye meal with half a serving of red potato mash and also the surf and turf accompanied by another half serving of red potato mash? Thank you.,"Could you please serve me a Swai Meal with half a serving of Red Potato Mash, and also the Surf 'n Turf accompanied by another half serving of Red Potato Mash? Thank you.","Could you please serve me a Swai Meal with half a serving of Red Potato Mash, and also the Surf 'n Turf accompanied by another half serving of Red Potato Mash? Thank you.","{""items"": [{""name"": ""Swai Meal"", ""modifier"": """"}, {""name"": ""Red Potato Mash"", ""modifier"": ""half a serving""}, {""name"": ""Surf 'n Turf"", ""modifier"": """"}, {""name"": ""Red Potato Mash"", ""modifier"": ""another half serving""}], ""review"": ""Could you please serve me a Swai Meal with half a serving of Red Potato Mash, and also the Surf 'n Turf accompanied by another half serving of Red Potato Mash? Thank you.""}"
107,items_ordering_audios/2024_07_09 10_26_14 Hl03nw.wav,May I get a regular burrito with mild sauce please?,"May I get a regular burrito with mild sauce, please?","May I get a regular burrito with mild sauce, please?","{""items"": [{""name"": ""regular burrito"", ""modifier"": ""mild sauce""}], ""review"": ""May I get a regular burrito with mild sauce, please?""}"
108,items_ordering_audios/2024_07_09 10_26_34 XpWrZA.wav,I will take a nochi with a creamy Gorgonzola cheese sauce and some boneless wings in the Tonka stout buffalo sauce please.,"I will take the gnocchi with a creamy Gorgonzola cheese sauce and some boneless wings in Tatonka® Stout Buffalo sauce, please.","I will take the gnocchi with a creamy Gorgonzola cheese sauce and some boneless wings in Tatonka® Stout Buffalo sauce, please.","{""items"": [{""name"": ""gnocchi"", ""modifier"": ""creamy Gorgonzola cheese sauce""}, {""name"": ""boneless wings"", ""modifier"": ""Tatonka\u00ae Stout Buffalo sauce""}], ""review"": ""I will take the gnocchi with a creamy Gorgonzola cheese sauce and some boneless wings in Tatonka\u00ae Stout Buffalo sauce, please.""}"
109,items_ordering_audios/2024_07_09 10_28_07 VVRAyw.wav,"Could you serve me a span class name is equal to variable? Surf and turf, dish, span, class name is equal to variable prepared with queen wa span and weighing approximately seven ounce. Thank you.","Could you please serve me a Surf 'n Turf dish, prepared with quinoa and weighing approximately 7 oz? Thank you.","Could you please serve me a Surf 'n Turf dish, prepared with quinoa and weighing approximately 7 oz? Thank you.","{""items"": [{""name"": ""Surf 'n Turf"", ""modifier"": ""prepared with quinoa""}, {""name"": """", ""modifier"": ""weighing approximately 7 oz""}], ""review"": ""Could you please serve me a Surf 'n Turf dish, prepared with quinoa and weighing approximately 7 oz? Thank you.""}"
110,items_ordering_audios/2024_07_09 10_30_46 36P_rQ.wav,I would like to order a delicious piece of grilled salmon and from my side I would love some creamy white clam chowder in a cup. Thank you.,"I would like to order a delicious piece of grilled salmon, and for my side dish, I would love some creamy white clam chowder in a cup. Thank you!","I would like to order a delicious piece of grilled salmon, and for my side dish, I would love some creamy white clam chowder in a cup. Thank you!","{""items"": [{""name"": ""grilled salmon"", ""modifier"": """"}, {""name"": ""creamy white clam chowder"", ""modifier"": ""in a cup""}], ""review"": ""I would like to order a delicious piece of grilled salmon, and for my side dish, I would love some creamy white clam chowder in a cup. Thank you!""}"
111,items_ordering_audios/2024_07_09 10_30_47 bZ-nHg.wav,"I want to order a plate of boneless wings, half of them prepared in mild buffalo sauce and the other half served with the Polynesian dip.","I want to order a plate of boneless wings, half of them prepared in mild buffalo sauce and the other half served with Polynesian dip.","I want to order a plate of boneless wings, half of them prepared in mild buffalo sauce and the other half served with Polynesian dip.","{""items"": [{""name"": ""boneless wings"", ""modifier"": ""mild buffalo sauce""}, {""name"": ""Polynesian dip"", ""modifier"": ""other half served with""}], ""review"": ""I want to order a plate of boneless wings, half of them prepared in mild buffalo sauce and the other half served with Polynesian dip.""}"
112,items_ordering_audios/2024_07_09 10_31_15 LisaCg.wav,I would like to order the sizzling mix seafood please no additional modifiers needed for me today thank you,"I would like to order the Sizzling Mixed Seafood, please. No additional modifiers needed for me today. Thank you!","I would like to order the Sizzling Mixed Seafood, please. No additional modifiers needed for me today. Thank you!","{""items"": [{""name"": ""Sizzling Mixed Seafood"", ""modifier"": """"}], ""review"": ""I would like to order the Sizzling Mixed Seafood, please. No additional modifiers needed for me today. Thank you!""}"
113,items_ordering_audios/2024_07_09 10_31_30 NtuyGQ.wav,"I would like to order a patty melts without the bun and a Tuscan gourmet cook to a medium level, please.","I would like to order a Patty Melt without the bun and a Tuscan Gourmet cooked to a medium level, please.","I would like to order a Patty Melt without the bun and a Tuscan Gourmet cooked to a medium level, please.","{""items"": [{""name"": ""Patty Melt"", ""modifier"": ""without the bun""}, {""name"": ""Tuscan Gourmet"", ""modifier"": ""cooked to a medium level""}], ""review"": ""I would like to order a Patty Melt without the bun and a Tuscan Gourmet cooked to a medium level, please.""}"
114,items_ordering_audios/2024_07_09 10_31_47 X_0Dbg.wav,"I want to order a plate of spicy chicken wings, one with barbecue sauce and another with a tangy pineapple glaze.","I want to order a plate of spicy chicken wings, one with BBQ sauce and another with a tangy pineapple glaze.","I want to order a plate of spicy chicken wings, one with BBQ sauce and another with a tangy pineapple glaze.","{""items"": [{""name"": ""spicy chicken wings"", ""modifier"": """"}, {""name"": ""BBQ sauce"", ""modifier"": ""one with""}, {""name"": ""tangy pineapple glaze"", ""modifier"": ""another with""}], ""review"": ""I want to order a plate of spicy chicken wings, one with BBQ sauce and another with a tangy pineapple glaze.""}"
115,items_ordering_audios/2024_07_09 10_39_16 W406Og.wav,"I want to order a plate of spicy chicken wings, one with barbecue sauce and another with tangy pineapple glaze.","I want to order a plate of spicy chicken wings, one with BBQ sauce and another with a tangy pineapple glaze.","I want to order a plate of spicy chicken wings, one with BBQ sauce and another with a tangy pineapple glaze.","{""items"": [{""name"": ""spicy chicken wings"", ""modifier"": """"}, {""name"": ""BBQ sauce"", ""modifier"": ""one with""}, {""name"": ""tangy pineapple glaze"", ""modifier"": ""another with""}], ""review"": ""I want to order a plate of spicy chicken wings, one with BBQ sauce and another with a tangy pineapple glaze.""}"
116,items_ordering_audios/2024_07_09 10_41_19 FyCVdg.wav,May I please have a plate of ham and eggs prepared with just the egg whites or alternately made into an omelate. Thank you.,"May I please have a plate of ham and eggs, prepared with just the egg whites, or alternatively made into an omelette? Thank you.","May I please have a plate of ham and eggs, prepared with just the egg whites, or alternatively made into an omelette? Thank you.","{""items"": [{""name"": ""ham"", ""modifier"": """"}, {""name"": ""eggs"", ""modifier"": ""just the egg whites""}, {""name"": ""omelette"", ""modifier"": ""with just the egg whites""}], ""review"": ""May I please have a plate of ham and eggs, prepared with just the egg whites, or alternatively made into an omelette? Thank you.""}"
117,items_ordering_audios/2024_07_09 10_42_12 lck4Ag.wav,I would like to order our chicken terriaki cooked to medium well please,"I would like to order a chicken teriyaki cooked to medium-well, please.","I would like to order a chicken teriyaki cooked to medium-well, please.","{""items"": [{""name"": ""chicken teriyaki"", ""modifier"": ""cooked to medium-well""}], ""review"": ""I would like to order a chicken teriyaki cooked to medium-well, please.""}"
118,items_ordering_audios/2024_07_09 10_43_48 _NOohA.wav,Could you please serve me a cheeseburger accompanied by a fresh crisp salad and also bring along a plain hamburger for my friend? Thank you.,"Could you please serve me a cheeseburger accompanied by a fresh, crisp salad and also bring along a plain hamburger for my friend? Thank you.","Could you please serve me a cheeseburger accompanied by a fresh, crisp salad and also bring along a plain hamburger for my friend? Thank you.","{""items"": [{""name"": ""cheeseburger"", ""modifier"": """"}, {""name"": ""fresh, crisp salad"", ""modifier"": """"}, {""name"": ""plain hamburger"", ""modifier"": """"}], ""review"": ""Could you please serve me a cheeseburger accompanied by a fresh, crisp salad and also bring along a plain hamburger for my friend? Thank you.""}"
119,items_ordering_audios/2024_07_09 10_44_19 YGS8eQ.wav,Can you bring me a pettie milk with a side of creamy moka cold brew and also another one but with garden burger pati instead?,"Can you bring me a Patty Melt with a side of Creamy Mocha Cold Brew, and also another one but with the Gardenburger patty instead?","Can you bring me a Patty Melt with a side of Creamy Mocha Cold Brew, and also another one but with the Gardenburger patty instead?","{""items"": [{""name"": ""Patty Melt"", ""modifier"": """"}, {""name"": ""Creamy Mocha Cold Brew"", ""modifier"": """"}, {""name"": ""Gardenburger patty"", ""modifier"": ""another one""}], ""review"": ""Can you bring me a Patty Melt with a side of Creamy Mocha Cold Brew, and also another one but with the Gardenburger patty instead?""}"
120,items_ordering_audios/2024_07_09 10_45_13 fdXH8Q.wav,"Again, a brusetta with salmon, chives, capers and masquer pony on one side and another brusketon topped with herbert, artichoke and sun-dried tomatoes.","Can I have a bruschetta with salmon, chives, capers, and mascarpone on one side, and another bruschetta topped with herbed artichoke and sun-dried tomatoes?","Can I have a bruschetta with salmon, chives, capers, and mascarpone on one side, and another bruschetta topped with herbed artichoke and sun-dried tomatoes?","{""items"": [{""name"": ""bruschetta"", ""modifier"": ""with salmon, chives, capers, and mascarpone""}, {""name"": ""bruschetta"", ""modifier"": ""topped with herbed artichoke and sun-dried tomatoes""}], ""review"": ""Can I have a bruschetta with salmon, chives, capers, and mascarpone on one side, and another bruschetta topped with herbed artichoke and sun-dried tomatoes?""}"
121,items_ordering_audios/2024_07_09 10_59_28 0O3Eag.wav,Can I order a delicious pettie melt accompanied by some crispy sweet potato fries on the side please?,"Can I order a delicious Patty Melt accompanied by some crispy Sweet Potato Fries on the side, please?","Can I order a delicious Patty Melt accompanied by some crispy Sweet Potato Fries on the side, please?","{""items"": [{""name"": ""Patty Melt"", ""modifier"": """"}, {""name"": ""Sweet Potato Fries"", ""modifier"": ""crispy""}], ""review"": ""Can I order a delicious Patty Melt accompanied by some crispy Sweet Potato Fries on the side, please?""}"
122,items_ordering_audios/2024_07_09 11_03_41 jMiVpg.wav,I need a delicious turkey sandwich with fresh fruits on top for that extra burst of flavors and nutrition.,I need a delicious turkey sandwich with fresh fruits on top for that extra burst of flavor and nutrition.,I need a delicious turkey sandwich with fresh fruits on top for that extra burst of flavor and nutrition.,"{""items"": [{""name"": ""turkey sandwich"", ""modifier"": ""fresh fruits""}], ""review"": ""I need a delicious turkey sandwich with fresh fruits on top for that extra burst of flavor and nutrition.""}"
123,items_ordering_audios/2024_07_09 12_55_47 KSl-EQ.wav,I need a 10 ounce of wine meal and I need an 11 ounce of I meal please. Would you also recommend any side dishes that would pair well with these? Thanks.,"I will take the New York Steak and a bowl of Minestrone Soup, please.","I will take the New York Steak and a bowl of Minestrone Soup, please.","{""items"": [{""name"": ""New York Steak"", ""modifier"": """"}, {""name"": ""Minestrone Soup"", ""modifier"": """"}], ""review"": ""I will take the New York Steak and a bowl of Minestrone Soup, please.""}"
124,items_ordering_audios/2024_07_09 12_56_28 GIpcPA.wav,I need a cassidia suiza with shrimp and another with Langubleas.,"""I need a Quesadilla Suiza with Shrimp and another one with Lengua, please.""","""I need a Quesadilla Suiza with Shrimp and another one with Lengua, please.""","{""items"": [{""name"": ""Quesadilla Suiza"", ""modifier"": """"}, {""name"": ""Shrimp"", ""modifier"": ""with""}, {""name"": ""Lengua"", ""modifier"": ""another one with""}], ""review"": ""\""I need a Quesadilla Suiza with Shrimp and another one with Lengua, please.\""""}"
125,items_ordering_audios/2024_07_09 12_56_47 MI6oNA.wav,Multi-pacet other side of the site of society.,"""I would appreciate a Patty Melt with White Cheddar Mac & Cheese, and also could you please add a side of Salad with Bleu Cheese?""","""I would appreciate a Patty Melt with White Cheddar Mac & Cheese, and also could you please add a side of Salad with Bleu Cheese?""","{""items"": [{""name"": ""Patty Melt"", ""modifier"": """"}, {""name"": ""White Cheddar Mac & Cheese"", ""modifier"": """"}, {""name"": ""Salad with Bleu Cheese"", ""modifier"": """"}], ""review"": ""\""I would appreciate a Patty Melt with White Cheddar Mac & Cheese, and also could you please add a side of Salad with Bleu Cheese?\""""}"
126,items_ordering_audios/2024_07_09 13_00_27 YGzLRw.wav,"Do you have a fenta orange soda? I would like to order two litters of it, please. Thank you.","Do you have a Fanta Orange Soda? I would like to order two liters of it, please. Thank you!","Do you have a Fanta Orange Soda? I would like to order two liters of it, please. Thank you!","{""items"": [{""name"": ""Fanta Orange Soda"", ""modifier"": ""two liters""}], ""review"": ""Do you have a Fanta Orange Soda? I would like to order two liters of it, please. Thank you!""}"
127,items_ordering_audios/2024_07_09 13_00_53 op4ldQ.wav,I would like to try the veggie skillet but could you please prepare it with egg whites instead of whole eggs.,"""I would like to try the Veggie Skillet, but could you please prepare it with egg whites instead of whole eggs?""","""I would like to try the Veggie Skillet, but could you please prepare it with egg whites instead of whole eggs?""","{""items"": [{""name"": ""Veggie Skillet"", ""modifier"": ""with egg whites instead of whole eggs""}], ""review"": ""\""I would like to try the Veggie Skillet, but could you please prepare it with egg whites instead of whole eggs?\""""}"
128,items_ordering_audios/2024_07_09 18_50_41 FoGgcQ.wav,"I would like a Rubin sandwich with a side of fresh fruit, please.","I would like a Reuben sandwich with a side of fresh fruit salad, please.","I would like a Reuben sandwich with a side of fresh fruit salad, please.","{""items"": [{""name"": ""Reuben sandwich"", ""modifier"": """"}, {""name"": ""fresh fruit salad"", ""modifier"": ""side""}], ""review"": ""I would like a Reuben sandwich with a side of fresh fruit salad, please.""}"
129,items_ordering_audios/2024_07_09 18_51_06 Nv49Zw.wav,"Please give me a serving of a nori sushi and some wakami salad, both without any additional modifiers. Thank you.","Please give me a serving of inari sushi and some wakame salad, both without any additional modifiers. Thank you!","Please give me a serving of inari sushi and some wakame salad, both without any additional modifiers. Thank you!","{""items"": [{""name"": ""inari sushi"", ""modifier"": """"}, {""name"": ""wakame salad"", ""modifier"": """"}], ""review"": ""Please give me a serving of inari sushi and some wakame salad, both without any additional modifiers. Thank you!""}"
130,items_ordering_audios/2024_07_09 18_51_21 PAuO0A.wav,Can I order a cheeseburger with a generous helping of yellow mustard on top?,Can I order a cheeseburger with a generous helping of yellow mustard on top?,Can I order a cheeseburger with a generous helping of yellow mustard on top?,"{""items"": [{""name"": ""cheeseburger"", ""modifier"": ""generous helping of yellow mustard""}], ""review"": ""Can I order a cheeseburger with a generous helping of yellow mustard on top?""}"
131,items_ordering_audios/2024_07_09 18_51_33 n4HTsw.wav,I would like to try a Hawaiian pizza on a pan crust please.,"I would like to try a Hawaiian Pizza on a pan crust, please.","I would like to try a Hawaiian Pizza on a pan crust, please.","{""items"": [{""name"": ""Hawaiian Pizza"", ""modifier"": ""pan crust""}], ""review"": ""I would like to try a Hawaiian Pizza on a pan crust, please.""}"
132,items_ordering_audios/2024_07_09 18_51_55 NWrxvg.wav,Can I have a California sandwich on sliced multi-grained bread and also a small house salad to accompany it?,"Could I have a California sandwich on sliced multigrain bread, and also a small house salad to accompany it?","Could I have a California sandwich on sliced multigrain bread, and also a small house salad to accompany it?","{""items"": [{""name"": ""California sandwich"", ""modifier"": ""on sliced multigrain bread""}, {""name"": ""house salad"", ""modifier"": ""small""}], ""review"": ""Could I have a California sandwich on sliced multigrain bread, and also a small house salad to accompany it?""}"
133,items_ordering_audios/2024_07_09 18_52_09 7rm5fg.wav,Could I have a California sandwich on sliced multi-grained bread and also a small house salad to accompany it?,"Could I have a California sandwich on sliced multigrain bread, and also a small house salad to accompany it?","Could I have a California sandwich on sliced multigrain bread, and also a small house salad to accompany it?","{""items"": [{""name"": ""California sandwich"", ""modifier"": ""on sliced multigrain bread""}, {""name"": ""house salad"", ""modifier"": ""small""}], ""review"": ""Could I have a California sandwich on sliced multigrain bread, and also a small house salad to accompany it?""}"
134,items_ordering_audios/2024_07_09 18_52_34 CxGKDw.wav,Can you bring me a medium combo special with garlic ranch sauce and also add on a cheeseburger topped with pepper jack cheese?,"Can you bring me a medium Combo Special with garlic-ranch sauce, and also add on a cheeseburger topped with pepperjack cheese?","Can you bring me a medium Combo Special with garlic-ranch sauce, and also add on a cheeseburger topped with pepperjack cheese?","{""items"": [{""name"": ""medium Combo Special"", ""modifier"": ""garlic-ranch sauce""}, {""name"": ""cheeseburger"", ""modifier"": ""pepperjack cheese""}], ""review"": ""Can you bring me a medium Combo Special with garlic-ranch sauce, and also add on a cheeseburger topped with pepperjack cheese?""}"
135,items_ordering_audios/2024_07_09 18_52_46 YtMSGQ.wav,"I would like a veggie skillet served over white toast, please.","""I would like a veggie skillet served over white toast, please.""","""I would like a veggie skillet served over white toast, please.""","{""items"": [{""name"": ""veggie skillet"", ""modifier"": ""served over white toast""}], ""review"": ""\""I would like a veggie skillet served over white toast, please.\""""}"
136,items_ordering_audios/2024_07_09 18_52_59 vjylUg.wav,"May I get a plate of tacos topped with fresh, sesty pica de gallo?","May I get a plate of tacos topped with fresh, zesty pico de gallo?","May I get a plate of tacos topped with fresh, zesty pico de gallo?","{""items"": [{""name"": ""tacos"", ""modifier"": ""topped with fresh, zesty pico de gallo""}], ""review"": ""May I get a plate of tacos topped with fresh, zesty pico de gallo?""}"
137,items_ordering_audios/2024_07_09 18_53_13 Qv3Imw.wav,"May I get a plate of tacos topped with fresh, sesty pica de gallo?","May I get a plate of tacos topped with fresh, zesty pico de gallo?","May I get a plate of tacos topped with fresh, zesty pico de gallo?","{""items"": [{""name"": ""tacos"", ""modifier"": ""topped with fresh, zesty pico de gallo""}], ""review"": ""May I get a plate of tacos topped with fresh, zesty pico de gallo?""}"
138,items_ordering_audios/2024_07_09 18_53_27 I__b_w.wav,"May I get a plate of tacos topped with a fresh, sesty pica de gallo?","May I get a plate of tacos topped with fresh, zesty pico de gallo?","May I get a plate of tacos topped with fresh, zesty pico de gallo?","{""items"": [{""name"": ""tacos"", ""modifier"": ""topped with fresh, zesty pico de gallo""}], ""review"": ""May I get a plate of tacos topped with fresh, zesty pico de gallo?""}"
139,items_ordering_audios/2024_07_09 18_53_55 79ej3Q.wav,I need a BLT sandwich paired with a freshly brewed cup of coffee and on the side could I also get some garlic seasoned sliced turkey? Thank you.,"I need a B.L.T. sandwich paired with a freshly brewed cup of coffee, and on the side, could I also get some garlic-seasoned sliced turkey? Thank you!","I need a B.L.T. sandwich paired with a freshly brewed cup of coffee, and on the side, could I also get some garlic-seasoned sliced turkey? Thank you!","{""items"": [{""name"": ""B.L.T. sandwich"", ""modifier"": """"}, {""name"": ""cup of coffee"", ""modifier"": ""freshly brewed""}, {""name"": ""sliced turkey"", ""modifier"": ""garlic-seasoned""}], ""review"": ""I need a B.L.T. sandwich paired with a freshly brewed cup of coffee, and on the side, could I also get some garlic-seasoned sliced turkey? Thank you!""}"
140,items_ordering_audios/2024_07_09 18_54_19 unMtKg.wav,"I need a BLT sandwich paired with freshly brewed cup of coffee. And on this side, could I also get some garlic season sliced turkey? Thank you.","I need a B.L.T. sandwich paired with a freshly brewed cup of coffee, and on the side, could I also get some garlic-seasoned sliced turkey? Thank you!","I need a B.L.T. sandwich paired with a freshly brewed cup of coffee, and on the side, could I also get some garlic-seasoned sliced turkey? Thank you!","{""items"": [{""name"": ""B.L.T. sandwich"", ""modifier"": """"}, {""name"": ""cup of coffee"", ""modifier"": ""freshly brewed""}, {""name"": ""sliced turkey"", ""modifier"": ""garlic-seasoned""}], ""review"": ""I need a B.L.T. sandwich paired with a freshly brewed cup of coffee, and on the side, could I also get some garlic-seasoned sliced turkey? Thank you!""}"
141,items_ordering_audios/2024_07_09 18_55_06 s_PLgQ.wav,"I will take two November specials, one on a bed of crisp white sliced bread, and the other on hardy wheat sliced bread.","I will take two November Specials, one on a bed of crisp white sliced bread and the other on hearty wheat sliced bread.","I will take two November Specials, one on a bed of crisp white sliced bread and the other on hearty wheat sliced bread.","{""items"": [{""name"": ""November Special"", ""modifier"": """"}, {""name"": ""crisp white sliced bread"", ""modifier"": """"}, {""name"": ""hearty wheat sliced bread"", ""modifier"": """"}], ""review"": ""I will take two November Specials, one on a bed of crisp white sliced bread and the other on hearty wheat sliced bread.""}"
142,items_ordering_audios/2024_07_09 18_55_26 UJJN1Q.wav,"I will take two November specials, one on a bed of crisp white sliced bread, and the other on hardy wheat sliced bread.","I will take two November Specials, one on a bed of crisp white sliced bread and the other on hearty wheat sliced bread.","I will take two November Specials, one on a bed of crisp white sliced bread and the other on hearty wheat sliced bread.","{""items"": [{""name"": ""November Special"", ""modifier"": """"}, {""name"": ""crisp white sliced bread"", ""modifier"": """"}, {""name"": ""hearty wheat sliced bread"", ""modifier"": """"}], ""review"": ""I will take two November Specials, one on a bed of crisp white sliced bread and the other on hearty wheat sliced bread.""}"
143,items_ordering_audios/2024_07_09 18_56_07 z7RQtg.wav,"I will take two November specials, one on a bed of crisp white sliced bread, and the other on hardy wheat sliced bread.","I will take two November Specials, one on a bed of crisp white sliced bread and the other on hearty wheat sliced bread.","I will take two November Specials, one on a bed of crisp white sliced bread and the other on hearty wheat sliced bread.","{""items"": [{""name"": ""November Special"", ""modifier"": """"}, {""name"": ""crisp white sliced bread"", ""modifier"": """"}, {""name"": ""hearty wheat sliced bread"", ""modifier"": """"}], ""review"": ""I will take two November Specials, one on a bed of crisp white sliced bread and the other on hearty wheat sliced bread.""}"
144,items_ordering_audios/2024_07_09 18_56_24 NyCr_A.wav,"I will take two November specials, one on a bed of crisp white sliced bread, and the other on hardy wheat sliced bread.","I will take two November Specials, one on a bed of crisp white sliced bread and the other on hearty wheat sliced bread.","I will take two November Specials, one on a bed of crisp white sliced bread and the other on hearty wheat sliced bread.","{""items"": [{""name"": ""November Special"", ""modifier"": """"}, {""name"": ""crisp white sliced bread"", ""modifier"": """"}, {""name"": ""hearty wheat sliced bread"", ""modifier"": """"}], ""review"": ""I will take two November Specials, one on a bed of crisp white sliced bread and the other on hearty wheat sliced bread.""}"
145,items_ordering_audios/2024_07_09 18_56_38 pS-ciA.wav,"May I have a pastromi sandwich on a wheat roll, but without any mustard? Thank you.","May I please have a pastrami sandwich on a wheat roll, but without any mustard? Thank you.","May I please have a pastrami sandwich on a wheat roll, but without any mustard? Thank you.","{""items"": [{""name"": ""pastrami sandwich"", ""modifier"": ""on a wheat roll""}], ""review"": ""May I please have a pastrami sandwich on a wheat roll, but without any mustard? Thank you.""}"
146,items_ordering_audios/2024_07_09 18_56_52 0xXW1A.wav,"May I order a paddy melt with a sub turkey patty? And on the side, could I also have a cup of chili? Thank you.","May I order a Patty Melt with a Sub Turkey Patty and on the side, could I also have a Cup of Chili? Thank you.","May I order a Patty Melt with a Sub Turkey Patty and on the side, could I also have a Cup of Chili? Thank you.","{""items"": [{""name"": ""Patty Melt"", ""modifier"": """"}, {""name"": ""Sub Turkey Patty"", ""modifier"": """"}, {""name"": ""Cup of Chili"", ""modifier"": """"}], ""review"": ""May I order a Patty Melt with a Sub Turkey Patty and on the side, could I also have a Cup of Chili? Thank you.""}"
147,items_ordering_audios/2024_07_09 18_57_04 R2LxWw.wav,I will take seven pieces of tuna and cooked shrimp sashimi please.,"I will take seven pieces of tuna and cooked shrimp sashimi, please.","I will take seven pieces of tuna and cooked shrimp sashimi, please.","{""items"": [{""name"": ""tuna"", ""modifier"": ""seven pieces""}, {""name"": ""cooked shrimp sashimi"", ""modifier"": """"}], ""review"": ""I will take seven pieces of tuna and cooked shrimp sashimi, please.""}"
148,items_ordering_audios/2024_07_09 18_57_14 aKX8yQ.wav,May I get a BLT sandwich on brusetta avocado toast please?,"May I get a BLT sandwich on bruschetta avocado toast, please?","May I get a BLT sandwich on bruschetta avocado toast, please?","{""items"": [{""name"": ""BLT sandwich"", ""modifier"": """"}, {""name"": ""bruschetta avocado toast"", ""modifier"": """"}], ""review"": ""May I get a BLT sandwich on bruschetta avocado toast, please?""}"
149,items_ordering_audios/2024_07_09 18_57_26 C2DnDA.wav,Can you bring me a plate of super nachos loaded with fresh vegetables?,Can you bring me a plate of super nachos loaded with fresh vegetables?,Can you bring me a plate of super nachos loaded with fresh vegetables?,"{""items"": [{""name"": ""super nachos"", ""modifier"": ""loaded with fresh vegetables""}], ""review"": ""Can you bring me a plate of super nachos loaded with fresh vegetables?""}"
150,items_ordering_audios/2024_07_09 18_58_30 Rx4fng.wav,Can you bring me a delicious paddy melt with garlic oregano fries on the side and also add a super cassidia topped with alpasteur and barbecue pork?,"Can you bring me a delicious Patty Melt with Garlic-Oregano Fries on the side, and also add a Super Quesadilla topped with Al Pastor and BBQ Pork? Thank you!","Can you bring me a delicious Patty Melt with Garlic-Oregano Fries on the side, and also add a Super Quesadilla topped with Al Pastor and BBQ Pork? Thank you!","{""items"": [{""name"": ""Patty Melt"", ""modifier"": """"}, {""name"": ""Garlic-Oregano Fries"", ""modifier"": """"}, {""name"": ""Super Quesadilla"", ""modifier"": ""topped with Al Pastor and BBQ Pork""}], ""review"": ""Can you bring me a delicious Patty Melt with Garlic-Oregano Fries on the side, and also add a Super Quesadilla topped with Al Pastor and BBQ Pork? Thank you!""}"
151,items_ordering_audios/2024_07_09 18_58_47 FJMSqQ.wav,May I order a refreshing sprite and a tangy squirt to accompany my meal?,May I order a refreshing Sprite and a tangy Squirt to accompany my meal?,May I order a refreshing Sprite and a tangy Squirt to accompany my meal?,"{""items"": [{""name"": ""Sprite"", ""modifier"": """"}, {""name"": ""Squirt"", ""modifier"": """"}], ""review"": ""May I order a refreshing Sprite and a tangy Squirt to accompany my meal?""}"
152,items_ordering_audios/2024_07_09 18_59_00 pox4jA.wav,May I order a refreshing sprite and a tangy squirt to accompany my meal?,May I order a refreshing Sprite and a tangy Squirt to accompany my meal?,May I order a refreshing Sprite and a tangy Squirt to accompany my meal?,"{""items"": [{""name"": ""Sprite"", ""modifier"": """"}, {""name"": ""Squirt"", ""modifier"": """"}], ""review"": ""May I order a refreshing Sprite and a tangy Squirt to accompany my meal?""}"
