,audio_path,transcript,sentence,normalized_sentence,items
100,items_ordering_audios/2024_07_11 00_54_14 sddHdw.wav,"I will have the spicy chicken wings, please. Can I get them with a topping of green onions and also some fresh garlic for an extra kick?","""I will have the spicy chicken wings, please. Can I get them with a topping of green onions and also some fresh garlic for an extra kick?""","""I will have the spicy chicken wings, please. Can I get them with a topping of green onions and also some fresh garlic for an extra kick?""","{""items"": [{""name"": ""spicy chicken wings"", ""modifier"": ""with a topping of green onions""}, {""name"": ""fresh garlic"", ""modifier"": ""for an extra kick""}], ""review"": ""\""I will have the spicy chicken wings, please. Can I get them with a topping of green onions and also some fresh garlic for an extra kick?\""""}"
101,items_ordering_audios/2024_07_11 00_54_35 P-82DQ.wav,"I would love to order a chef's salad, but could you please serve it in a full pan? That way I can enjoy every bit of the fresh ingredients.","""I would love to order a Chef's Salad, but could you please serve it in a full pan? That way I can enjoy every bit of the fresh ingredients.""","""I would love to order a Chef's Salad, but could you please serve it in a full pan? That way I can enjoy every bit of the fresh ingredients.""","{""items"": [{""name"": ""Chef's Salad"", ""modifier"": ""in a full pan""}], ""review"": ""\""I would love to order a Chef's Salad, but could you please serve it in a full pan? That way I can enjoy every bit of the fresh ingredients.\""""}"
102,items_ordering_audios/2024_07_11 00_54_51 ECkI9w.wav,"I would appreciate a veggie scramble served with home fried potatoes, please. Thank you.","I would appreciate a Veggie Scramble served with Home Fried Potatoes, please. Thank you!","I would appreciate a Veggie Scramble served with Home Fried Potatoes, please. Thank you!","{""items"": [{""name"": ""Veggie Scramble"", ""modifier"": """"}, {""name"": ""Home Fried Potatoes"", ""modifier"": """"}], ""review"": ""I would appreciate a Veggie Scramble served with Home Fried Potatoes, please. Thank you!""}"
103,items_ordering_audios/2024_07_11 00_55_35 49_2Rg.wav,"I would appreciate a classic breakfast of scrambled eggs with cheese and a 12 ounce can of Diet Coke, please.","""I would appreciate a classic breakfast of scrambled eggs with cheese and a 12 oz can of Diet Coke, please.""","""I would appreciate a classic breakfast of scrambled eggs with cheese and a 12 oz can of Diet Coke, please.""","{""items"": [{""name"": ""scrambled eggs"", ""modifier"": ""with cheese""}, {""name"": ""Diet Coke"", ""modifier"": ""12 oz can""}], ""review"": ""\""I would appreciate a classic breakfast of scrambled eggs with cheese and a 12 oz can of Diet Coke, please.\""""}"
104,items_ordering_audios/2024_07_11 00_55_52 Fh3kXw.wav,Can you bring me a chicken Caesar salad with the option to choose from various salad dressings?,Can you bring me a Chicken Caesar Salad with the option to choose from various salad dressings?,Can you bring me a Chicken Caesar Salad with the option to choose from various salad dressings?,"{""items"": [{""name"": ""Chicken Caesar Salad"", ""modifier"": ""with the option to choose from various salad dressings""}], ""review"": ""Can you bring me a Chicken Caesar Salad with the option to choose from various salad dressings?""}"
105,items_ordering_audios/2024_07_11 00_56_16 xEcHVg.wav,"Please give me a buffalo chicken sandwich and I would like to have fries on the side. Alternatively, if you prefer, I can also go for some chips instead of fries with my sandwich.","Please give me a Buffalo Chicken Sandwich, and I would like to have fries on the side. Alternatively, if you prefer, I can also go for some chips instead of fries with my sandwich.","Please give me a Buffalo Chicken Sandwich, and I would like to have fries on the side. Alternatively, if you prefer, I can also go for some chips instead of fries with my sandwich.","{""items"": [{""name"": ""Buffalo Chicken Sandwich"", ""modifier"": """"}, {""name"": ""fries"", ""modifier"": ""on the side""}, {""name"": ""chips"", ""modifier"": ""instead of fries with my sandwich""}], ""review"": ""Please give me a Buffalo Chicken Sandwich, and I would like to have fries on the side. Alternatively, if you prefer, I can also go for some chips instead of fries with my sandwich.""}"
106,items_ordering_audios/2024_07_11 00_58_45 4UnK9g.wav,"I would appreciate a plate of spicy or tatte nigeri, and could you add some freshly grated wasabi on top? Thank you.","I would appreciate a plate of spicy hotate nigiri, please, and could you add some freshly grated wasabi on top? Thank you.","I would appreciate a plate of spicy hotate nigiri, please, and could you add some freshly grated wasabi on top? Thank you.","{""items"": [{""name"": ""spicy hotate nigiri"", ""modifier"": """"}, {""name"": ""freshly grated wasabi"", ""modifier"": """"}], ""review"": ""I would appreciate a plate of spicy hotate nigiri, please, and could you add some freshly grated wasabi on top? Thank you.""}"
107,items_ordering_audios/2024_07_11 00_59_02 qFNukA.wav,"I would love to start off with the empty pasta salad, but could you please dress it lightly with some high quality olive oil?","""I would love to start off with the Antipasto Salad, but could you please dress it lightly with some high-quality olive oil?""","""I would love to start off with the Antipasto Salad, but could you please dress it lightly with some high-quality olive oil?""","{""items"": [{""name"": ""Antipasto Salad"", ""modifier"": ""lightly with some high-quality olive oil""}], ""review"": ""\""I would love to start off with the Antipasto Salad, but could you please dress it lightly with some high-quality olive oil?\""""}"
108,items_ordering_audios/2024_07_11 00_59_30 d9DsSA.wav,I would appreciate a plate of 20 boneless wings and could you please add some delicious buffalo ranch dip on the side? Thank you.,"I would appreciate a plate of 20 boneless wings, and could you please add some delicious buffalo ranch dip on the side? Thank you.","I would appreciate a plate of 20 boneless wings, and could you please add some delicious buffalo ranch dip on the side? Thank you.","{""items"": [{""name"": ""boneless wings"", ""modifier"": ""20""}, {""name"": ""buffalo ranch dip"", ""modifier"": """"}], ""review"": ""I would appreciate a plate of 20 boneless wings, and could you please add some delicious buffalo ranch dip on the side? Thank you.""}"
109,items_ordering_audios/2024_07_11 00_59_50 KljguA.wav,I would appreciate an extra large 16 inch serving of both the Tandori chicken and the butter chicken. Thank you.,"I would appreciate an extra-large, 16-inch serving of both the tandoori chicken and the butter chicken. Thank you!","I would appreciate an extra-large, 16-inch serving of both the tandoori chicken and the butter chicken. Thank you!","{""items"": [{""name"": ""tandoori chicken"", ""modifier"": ""extra-large, 16-inch""}, {""name"": ""butter chicken"", ""modifier"": ""extra-large, 16-inch""}], ""review"": ""I would appreciate an extra-large, 16-inch serving of both the tandoori chicken and the butter chicken. Thank you!""}"
110,items_ordering_audios/2024_07_11 01_00_30 cB3LkA.wav,Do you have a veal parmesan topped with sauteed mushrooms? And could I also get a New York steak cooked well done? Thank you.,"Do you have a veal parmigiana topped with sautéed mushrooms, and could I also get a New York steak cooked well done? Thank you.","Do you have a veal parmigiana topped with sautéed mushrooms, and could I also get a New York steak cooked well done? Thank you.","{""items"": [{""name"": ""veal parmigiana"", ""modifier"": ""topped with saut\u00e9ed mushrooms""}, {""name"": ""New York steak"", ""modifier"": ""cooked well done""}], ""review"": ""Do you have a veal parmigiana topped with saut\u00e9ed mushrooms, and could I also get a New York steak cooked well done? Thank you.""}"
111,items_ordering_audios/2024_07_11 01_00_57 j41O0Q.wav,"Can I have a Parmesan sandwich made with veal? And also, could you please serve me the Cajun Fettuccini gumbo as a soup? Thank you.","Can I have a Parmigiana Sandwich made with Veal and also, could you please serve me the Cajun Fettuccine Gumbo as a Soup? Thank you.","Can I have a Parmigiana Sandwich made with Veal and also, could you please serve me the Cajun Fettuccine Gumbo as a Soup? Thank you.","{""items"": [{""name"": ""Parmigiana Sandwich"", ""modifier"": ""made with Veal""}, {""name"": ""Cajun Fettuccine Gumbo"", ""modifier"": ""as a Soup""}], ""review"": ""Can I have a Parmigiana Sandwich made with Veal and also, could you please serve me the Cajun Fettuccine Gumbo as a Soup? Thank you.""}"
112,items_ordering_audios/2024_07_11 01_01_34 UFpGNg.wav,"I would appreciate a delicious patty melt accompanied by some savory garlic fries. And if it's not too much trouble, could I also add a hearty cup of chili to my order? Thank you.","I would appreciate a delicious Patty Melt accompanied by some savory Garlic Fries, and if it's not too much trouble, could I also add a hearty Cup of Chili to my order? Thank you!","I would appreciate a delicious Patty Melt accompanied by some savory Garlic Fries, and if it's not too much trouble, could I also add a hearty Cup of Chili to my order? Thank you!","{""items"": [{""name"": ""Patty Melt"", ""modifier"": """"}, {""name"": ""Garlic Fries"", ""modifier"": """"}, {""name"": ""Cup of Chili"", ""modifier"": """"}], ""review"": ""I would appreciate a delicious Patty Melt accompanied by some savory Garlic Fries, and if it's not too much trouble, could I also add a hearty Cup of Chili to my order? Thank you!""}"
113,items_ordering_audios/2024_07_11 01_01_40 wIZ-IA.wav,I would appreciate a hot dog without any mustard on it.,"""I would appreciate a hot dog without any mustard on it.""","""I would appreciate a hot dog without any mustard on it.""","{""items"": [{""name"": ""hot dog"", ""modifier"": ""without any mustard""}], ""review"": ""\""I would appreciate a hot dog without any mustard on it.\""""}"
114,items_ordering_audios/2024_07_11 01_02_13 TH4n1Q.wav,"I would like to order a BLT sandwich, but instead of the usual bacon, could you please substitute it with some fresh and healthy vegetables? Also, for my second item, I would love a turkey sandwich on sourdough bread. Thank you.","I would like to order a BLT sandwich, but instead of the usual bacon, could you please substitute it with some fresh and healthy vegetables? Also, for my second item, I would love a turkey sandwich on sourdough bread. Thank you!","I would like to order a BLT sandwich, but instead of the usual bacon, could you please substitute it with some fresh and healthy vegetables? Also, for my second item, I would love a turkey sandwich on sourdough bread. Thank you!","{""items"": [{""name"": ""BLT sandwich"", ""modifier"": ""fresh and healthy vegetables""}, {""name"": ""turkey sandwich on sourdough bread"", ""modifier"": """"}], ""review"": ""I would like to order a BLT sandwich, but instead of the usual bacon, could you please substitute it with some fresh and healthy vegetables? Also, for my second item, I would love a turkey sandwich on sourdough bread. Thank you!""}"
115,items_ordering_audios/2024_07_11 01_03_28 iLP9lA.wav,"Can I have this white meal with a side of standard serving 4 ounce red potato mash? Also, could you please add the surf and turf dish to my order, along with another portion of the same red potato mash on the side?","Can I have the Swai Meal with a side of standard-serving, 4 oz Red Potato Mash? Also, could you please add the Surf 'n Turf dish to my order along with another portion of the same red potato mash on the side.","Can I have the Swai Meal with a side of standard-serving, 4 oz Red Potato Mash? Also, could you please add the Surf 'n Turf dish to my order along with another portion of the same red potato mash on the side.","{""items"": [{""name"": ""Swai Meal"", ""modifier"": """"}, {""name"": ""Red Potato Mash"", ""modifier"": ""4 oz""}, {""name"": ""Surf 'n Turf dish"", ""modifier"": """"}, {""name"": ""Red Potato Mash"", ""modifier"": ""standard-serving""}], ""review"": ""Can I have the Swai Meal with a side of standard-serving, 4 oz Red Potato Mash? Also, could you please add the Surf 'n Turf dish to my order along with another portion of the same red potato mash on the side.""}"
116,items_ordering_audios/2024_07_11 01_03_58 oNZO2w.wav,"I would appreciate a fresh and delicious salmon hand roll, please. Could you also add some wasabi on the side for an extra kick? Thank you.","I would appreciate a fresh and delicious Salmon Hand Roll, please. Could you also add some wasabi on the side for an extra kick? Thank you!","I would appreciate a fresh and delicious Salmon Hand Roll, please. Could you also add some wasabi on the side for an extra kick? Thank you!","{""items"": [{""name"": ""Salmon Hand Roll"", ""modifier"": """"}, {""name"": ""wasabi"", ""modifier"": ""on the side""}], ""review"": ""I would appreciate a fresh and delicious Salmon Hand Roll, please. Could you also add some wasabi on the side for an extra kick? Thank you!""}"
117,items_ordering_audios/2024_07_11 01_04_59 PbFtOg.wav,"I would like to order a buffalo chicken sandwich served over a fresh salad. And also, could I get a small portion of garlic bread with cheese on the side?","I would like to order a buffalo chicken sandwich served over a fresh salad, and also could I get a small portion of garlic bread with cheese on the side?","I would like to order a buffalo chicken sandwich served over a fresh salad, and also could I get a small portion of garlic bread with cheese on the side?","{""items"": [{""name"": ""buffalo chicken sandwich"", ""modifier"": ""served over a fresh salad""}, {""name"": ""garlic bread"", ""modifier"": ""with cheese on the side""}], ""review"": ""I would like to order a buffalo chicken sandwich served over a fresh salad, and also could I get a small portion of garlic bread with cheese on the side?""}"
118,items_ordering_audios/2024_07_11 01_06_17 Y3EFFg.wav,Could you please serve me a chimichanga with ranch dressing on one side and another chimichanga topped with steak? Thank you.,Could you please serve me a chimichanga with ranch dressing on one side and another chimichanga topped with steak? Thank you.,Could you please serve me a chimichanga with ranch dressing on one side and another chimichanga topped with steak? Thank you.,"{""items"": [{""name"": ""chimichanga"", ""modifier"": ""with ranch dressing""}, {""name"": ""another chimichanga"", ""modifier"": ""topped with steak""}], ""review"": ""Could you please serve me a chimichanga with ranch dressing on one side and another chimichanga topped with steak? Thank you.""}"
119,items_ordering_audios/2024_07_11 01_07_46 TBMNDg.wav,"Could I please have two sway meals, one served with a side of steamed white rice and the other with steamed brown rice, both portions being seven ounces. Thank you.","Could I please have two swai meals, one served with a side of steamed white rice and the other with steamed brown rice, both portions being 7 oz? Thank you.","Could I please have two swai meals, one served with a side of steamed white rice and the other with steamed brown rice, both portions being 7 oz? Thank you.","{""items"": [{""name"": ""swai"", ""modifier"": ""served with a side of steamed white rice""}, {""name"": ""swai"", ""modifier"": ""steamed brown rice""}], ""review"": ""Could I please have two swai meals, one served with a side of steamed white rice and the other with steamed brown rice, both portions being 7 oz? Thank you.""}"
120,items_ordering_audios/2024_07_11 02_45_40 Wst7NA.wav,I would like to try the Gis Gillesoiselle.,"I would like to try the Quesadilla Suiza, but please could you serve it without any salsa? Thank you.","I would like to try the Quesadilla Suiza, but please could you serve it without any salsa? Thank you.","{""items"": [{""name"": ""Quesadilla Suiza"", ""modifier"": ""without any salsa""}], ""review"": ""I would like to try the Quesadilla Suiza, but please could you serve it without any salsa? Thank you.""}"
121,items_ordering_audios/2024_07_11 02_47_05 KbdnLQ.wav,I will start off by taking a super nacho topped with la Gatchez and another order of super nachos grotta with trot. Could you please bring those out for me?,"""I will start off by taking the Super Nachos topped with lengua and another order of Super Nachos garnished with tripas. Could you please bring those out for me?""","""I will start off by taking the Super Nachos topped with lengua and another order of Super Nachos garnished with tripas. Could you please bring those out for me?""","{""items"": [{""name"": ""Super Nachos"", ""modifier"": ""topped with lengua""}, {""name"": ""Super Nachos"", ""modifier"": ""garnished with tripas""}], ""review"": ""\""I will start off by taking the Super Nachos topped with lengua and another order of Super Nachos garnished with tripas. Could you please bring those out for me?\""""}"
122,items_ordering_audios/2024_07_11 02_47_31 EJttQA.wav,"I would love to order a delicious Italian sausage served on freshly baked, warm wheat, roll. Thank you.","I would love to order a delicious Italian Sausage served on a freshly baked, warm Wheat Roll. Thank you!","I would love to order a delicious Italian Sausage served on a freshly baked, warm Wheat Roll. Thank you!","{""items"": [{""name"": ""Italian Sausage"", ""modifier"": """"}, {""name"": ""Wheat Roll"", ""modifier"": ""freshly baked, warm""}], ""review"": ""I would love to order a delicious Italian Sausage served on a freshly baked, warm Wheat Roll. Thank you!""}"
123,items_ordering_audios/2024_07_11 02_48_12 rTG_LA.wav,Can I order a delicious breakfast of ham and eggs served with a delightful slide of banana and cream? You can go down?,"Can I order a delicious breakfast of ham and eggs, served with a delightful side of bananas and cream?","Can I order a delicious breakfast of ham and eggs, served with a delightful side of bananas and cream?","{""items"": [{""name"": ""ham and eggs"", ""modifier"": """"}, {""name"": ""bananas and cream"", ""modifier"": """"}], ""review"": ""Can I order a delicious breakfast of ham and eggs, served with a delightful side of bananas and cream?""}"
124,items_ordering_audios/2024_07_11 11_56_21 doIWAg.wav,I have a lot of,"Can I have a juicy turkey sandwich served with crispy, golden-brown home fries on the side?","Can I have a juicy turkey sandwich served with crispy, golden-brown home fries on the side?","{""items"": [{""name"": ""turkey sandwich"", ""modifier"": ""juicy""}, {""name"": ""home fries"", ""modifier"": ""crispy, golden-brown""}], ""review"": ""Can I have a juicy turkey sandwich served with crispy, golden-brown home fries on the side?""}"
125,items_ordering_audios/2024_07_11 12_09_44 Ht9uOg.wav,Whoa!,"""I would like to order a Patty Melt served with a side of crispy Home Fries, please.""","""I would like to order a Patty Melt served with a side of crispy Home Fries, please.""","{""items"": [{""name"": ""Patty Melt"", ""modifier"": """"}, {""name"": ""crispy Home Fries"", ""modifier"": ""side of""}], ""review"": ""\""I would like to order a Patty Melt served with a side of crispy Home Fries, please.\""""}"
126,items_ordering_audios/2024_07_12 03_22_23 HJx7Pw.wav,may i order a pastrami sandwich on rye bread topped with swiss cheese and served with a side of raisin nut roll,"May I order a pastrami sandwich on rye bread, topped with Swiss cheese and served with a side of raisin nut roll?","May I order a pastrami sandwich on rye bread, topped with Swiss cheese and served with a side of raisin nut roll?","{""items"": [{""name"": ""pastrami sandwich"", ""modifier"": ""on rye bread""}, {""name"": ""Swiss cheese"", ""modifier"": """"}, {""name"": ""raisin nut roll"", ""modifier"": """"}], ""review"": ""May I order a pastrami sandwich on rye bread, topped with Swiss cheese and served with a side of raisin nut roll?""}"
127,items_ordering_audios/2024_07_12 03_22_51 spIQcQ.wav,i would appreciate a classic breakfast with the modification of having my eggs prepared as whites only please,"""I would appreciate a classic breakfast with the modification of having my eggs prepared as whites only, please.""","""I would appreciate a classic breakfast with the modification of having my eggs prepared as whites only, please.""","{""items"": [{""name"": ""classic breakfast"", ""modifier"": ""eggs prepared as whites only""}], ""review"": ""\""I would appreciate a classic breakfast with the modification of having my eggs prepared as whites only, please.\""""}"
128,items_ordering_audios/2024_07_12 03_23_16 Ze0w1g.wav,"May I order a cheeseburger topped with creamy avocado and melted cheddar, please.","May I order a cheeseburger topped with creamy avocado and melted cheddar, please?","May I order a cheeseburger topped with creamy avocado and melted cheddar, please?","{""items"": [{""name"": ""cheeseburger"", ""modifier"": ""topped with creamy avocado and melted cheddar""}], ""review"": ""May I order a cheeseburger topped with creamy avocado and melted cheddar, please?""}"
129,items_ordering_audios/2024_07_12 03_23_43 ZiK-nA.wav,Please give me a crushed soda and also I would like to have a Pepsi as well. Thank you.,"Please give me a Crushed Soda and also, I would like to have a Pepsi as well. Thank you!","Please give me a Crushed Soda and also, I would like to have a Pepsi as well. Thank you!","{""items"": [{""name"": ""Crushed Soda"", ""modifier"": """"}, {""name"": ""Pepsi"", ""modifier"": """"}], ""review"": ""Please give me a Crushed Soda and also, I would like to have a Pepsi as well. Thank you!""}"
130,items_ordering_audios/2024_07_12 03_24_03 6r-oxw.wav,"Can I have a hamburger with two fried eggs on top, please?","Can I have a hamburger with two fried eggs on top, please?","Can I have a hamburger with two fried eggs on top, please?","{""items"": [{""name"": ""hamburger"", ""modifier"": ""with two fried eggs on top""}], ""review"": ""Can I have a hamburger with two fried eggs on top, please?""}"
131,items_ordering_audios/2024_07_12 03_24_47 2sNDeg.wav,"May I order a super cassidia without any salsa, please.","May I order a super quesadilla without any salsa, please?","May I order a super quesadilla without any salsa, please?","{""items"": [{""name"": ""super quesadilla"", ""modifier"": ""without any salsa""}], ""review"": ""May I order a super quesadilla without any salsa, please?""}"
132,items_ordering_audios/2024_07_12 03_25_24 9AXS6A.wav,"I would like to order a classic breakfast, one with fresh fruit and another with just the white eggs.","""I want to order a classic breakfast, one with fresh fruit and another with just the white eggs.""","""I want to order a classic breakfast, one with fresh fruit and another with just the white eggs.""","{""items"": [{""name"": ""classic breakfast"", ""modifier"": """"}, {""name"": ""fresh fruit"", ""modifier"": """"}, {""name"": ""white eggs"", ""modifier"": """"}], ""review"": ""\""I want to order a classic breakfast, one with fresh fruit and another with just the white eggs.\""""}"
133,items_ordering_audios/2024_07_12 03_27_09 5BOnQQ.wav,I want to order the insolada trichylori as is and also a plate of samosas without any specific modifiers. Could you please bring those out for me?,"I want to order the Insalata Tricolore as is, and also a plate of Samosas without any specific modifiers. Could you please bring those out for me?","I want to order the Insalata Tricolore as is, and also a plate of Samosas without any specific modifiers. Could you please bring those out for me?","{""items"": [{""name"": ""Insalata Tricolore"", ""modifier"": """"}, {""name"": ""Samosas"", ""modifier"": """"}], ""review"": ""I want to order the Insalata Tricolore as is, and also a plate of Samosas without any specific modifiers. Could you please bring those out for me?""}"
134,items_ordering_audios/2024_07_12 03_27_52 -0nbkQ.wav,i want to order a classic breakfast one with fresh fruit and another with just the white eggs,"""I want to order a classic breakfast, one with fresh fruit and another with just the white eggs.""","""I want to order a classic breakfast, one with fresh fruit and another with just the white eggs.""","{""items"": [{""name"": ""classic breakfast"", ""modifier"": """"}, {""name"": ""fresh fruit"", ""modifier"": """"}, {""name"": ""white eggs"", ""modifier"": """"}], ""review"": ""\""I want to order a classic breakfast, one with fresh fruit and another with just the white eggs.\""""}"
135,items_ordering_audios/2024_07_12 03_28_44 k60ezQ.wav,could i get a hamburger with side yellow mustard and another one served with cherry berry crapes,Could I get a hamburger with side yellow mustard and another one served with cherry berry crepes?,Could I get a hamburger with side yellow mustard and another one served with cherry berry crepes?,"{""items"": [{""name"": ""hamburger"", ""modifier"": ""with side yellow mustard""}, {""name"": ""cherry berry crepes"", ""modifier"": """"}], ""review"": ""Could I get a hamburger with side yellow mustard and another one served with cherry berry crepes?""}"
136,items_ordering_audios/2024_07_12 03_29_21 ugMVLg.wav,Please give me a chimichunga made with four flour tortillas and also I would like to order a fresh cassidia with fresh tomatoes on top. Thank you.,"Please give me a chimichanga made with flour tortillas and also, I would like to order a fish quesadilla with fresh tomatoes on top. Thank you!","Please give me a chimichanga made with flour tortillas and also, I would like to order a fish quesadilla with fresh tomatoes on top. Thank you!","{""items"": [{""name"": ""chimichanga"", ""modifier"": ""made with flour tortillas""}, {""name"": ""fish quesadilla"", ""modifier"": ""with fresh tomatoes on top""}], ""review"": ""Please give me a chimichanga made with flour tortillas and also, I would like to order a fish quesadilla with fresh tomatoes on top. Thank you!""}"
137,items_ordering_audios/2024_07_12 03_29_47 sTVPKw.wav,please give me a chicken calizone served with a side of fresh crisp green salad on the side thank you,"Please give me a chicken calzone served with a side of fresh, crisp green salad on the side. Thank you!","Please give me a chicken calzone served with a side of fresh, crisp green salad on the side. Thank you!","{""items"": [{""name"": ""chicken calzone"", ""modifier"": """"}, {""name"": ""fresh, crisp green salad"", ""modifier"": ""side""}], ""review"": ""Please give me a chicken calzone served with a side of fresh, crisp green salad on the side. Thank you!""}"
138,items_ordering_audios/2024_07_12 03_30_10 EO488g.wav,i will have the super nachos one order with beef tongue and another with chile verde thank you,"""I will have the Super Nachos, one order with Beef Tongue and another with Chile Verde. Thank you.""","""I will have the Super Nachos, one order with Beef Tongue and another with Chile Verde. Thank you.""","{""items"": [{""name"": ""Super Nachos"", ""modifier"": """"}, {""name"": ""Beef Tongue"", ""modifier"": ""one order""}, {""name"": ""Chile Verde"", ""modifier"": ""another""}], ""review"": ""\""I will have the Super Nachos, one order with Beef Tongue and another with Chile Verde. Thank you.\""""}"
139,items_ordering_audios/2024_07_12 03_30_33 nUsDSg.wav,"I need a Caesar-style house salad and some salted edamame to start off, please.","I need a Caesar-style House Salad and some Salted Edamame to start off, please.","I need a Caesar-style House Salad and some Salted Edamame to start off, please.","{""items"": [{""name"": ""Caesar-style House Salad"", ""modifier"": """"}, {""name"": ""Salted Edamame"", ""modifier"": """"}], ""review"": ""I need a Caesar-style House Salad and some Salted Edamame to start off, please.""}"
140,items_ordering_audios/2024_07_12 03_30_55 fHzI5g.wav,could you please serve me a tostada with red sauce and beef as well as another one with red sauce and goat thank you,"Could you please serve me a tostada with red sauce and beef, as well as another one with red sauce and goat? Thank you!","Could you please serve me a tostada with red sauce and beef, as well as another one with red sauce and goat? Thank you!","{""items"": [{""name"": ""tostada"", ""modifier"": ""with red sauce and beef""}, {""name"": ""tostada"", ""modifier"": ""with red sauce and goat""}], ""review"": ""Could you please serve me a tostada with red sauce and beef, as well as another one with red sauce and goat? Thank you!""}"
141,items_ordering_audios/2024_07_12 03_31_50 wmdizw.wav,i would love to start off with a small bowl of clam chowder and for my main course i would like an order of boneless wings prepared naked,"""I would love to start off with a small bowl of clam chowder, and for my main course, I would like an order of boneless wings prepared naked.""","""I would love to start off with a small bowl of clam chowder, and for my main course, I would like an order of boneless wings prepared naked.""","{""items"": [{""name"": ""clam chowder"", ""modifier"": ""small bowl""}, {""name"": ""boneless wings"", ""modifier"": ""naked""}], ""review"": ""\""I would love to start off with a small bowl of clam chowder, and for my main course, I would like an order of boneless wings prepared naked.\""""}"
142,items_ordering_audios/2024_07_12 03_32_35 1pWyhw.wav,Please give me a bowl of Tempura undan with the buckwheat noodle variation and I also would like to try the Nabayaki Undan made with Soba as well. Thank you.,"Please give me a bowl of tempura udon with the buckwheat noodle variation, and also I would like to try the nabeyaki udon made with soba as well. Thank you!","Please give me a bowl of tempura udon with the buckwheat noodle variation, and also I would like to try the nabeyaki udon made with soba as well. Thank you!","{""items"": [{""name"": ""tempura udon"", ""modifier"": ""buckwheat noodle""}, {""name"": ""nabeyaki udon"", ""modifier"": ""soba""}], ""review"": ""Please give me a bowl of tempura udon with the buckwheat noodle variation, and also I would like to try the nabeyaki udon made with soba as well. Thank you!""}"
143,items_ordering_audios/2024_07_12 03_33_26 9dY6uw.wav,i would like to order a reuben sandwich served with a side of creamy mocha cold brew and also could i get a cup of the soup of the day thank you,"I would like to order a Reuben sandwich served with a side of creamy mocha cold brew, and also could I get a cup of the soup of the day? Thank you.","I would like to order a Reuben sandwich served with a side of creamy mocha cold brew, and also could I get a cup of the soup of the day? Thank you.","{""items"": [{""name"": ""Reuben sandwich"", ""modifier"": """"}, {""name"": ""creamy mocha cold brew"", ""modifier"": ""side""}, {""name"": ""soup of the day"", ""modifier"": ""cup""}], ""review"": ""I would like to order a Reuben sandwich served with a side of creamy mocha cold brew, and also could I get a cup of the soup of the day? Thank you.""}"
144,items_ordering_audios/2024_07_12 03_33_52 1oK9Fw.wav,can you bring me a regular burrito with asada and also i would like to have the torta mexicana prepared with steak thank you,"Can you bring me a regular burrito with asada and also, I would like to have the Torta Mexicana prepared with steak. Thank you!","Can you bring me a regular burrito with asada and also, I would like to have the Torta Mexicana prepared with steak. Thank you!","{""items"": [{""name"": ""regular burrito"", ""modifier"": ""with asada""}, {""name"": ""Torta Mexicana"", ""modifier"": ""prepared with steak""}], ""review"": ""Can you bring me a regular burrito with asada and also, I would like to have the Torta Mexicana prepared with steak. Thank you!""}"
145,items_ordering_audios/2024_07_12 03_34_25 Z-iHNw.wav,"I want to order a grilled fish super cassidia and a California Benedict with Drake's salad on the side, please.","I want to order a grilled fish Super Quesadilla and a California Benedict with Drake's Salad on the side, please.","I want to order a grilled fish Super Quesadilla and a California Benedict with Drake's Salad on the side, please.","{""items"": [{""name"": ""grilled fish Super Quesadilla"", ""modifier"": """"}, {""name"": ""California Benedict"", ""modifier"": """"}, {""name"": ""Drake's Salad"", ""modifier"": ""on the side""}], ""review"": ""I want to order a grilled fish Super Quesadilla and a California Benedict with Drake's Salad on the side, please.""}"
146,items_ordering_audios/2024_07_12 03_34_50 Ap-fWA.wav,May I order a house special beef and could you please add a side of snow peas to it?,"""May I order the House Special Beef, and could you please add a side of Snow Peas to it?""","""May I order the House Special Beef, and could you please add a side of Snow Peas to it?""","{""items"": [{""name"": ""House Special Beef"", ""modifier"": """"}, {""name"": ""Snow Peas"", ""modifier"": ""side of""}], ""review"": ""\""May I order the House Special Beef, and could you please add a side of Snow Peas to it?\""""}"
147,items_ordering_audios/2024_07_12 03_35_10 X0YvdQ.wav,I would like to order a veggie scramble along with french fries on the side please.,"I would like to order a Veggie Scramble along with French Fries on the side, please.","I would like to order a Veggie Scramble along with French Fries on the side, please.","{""items"": [{""name"": ""Veggie Scramble"", ""modifier"": """"}, {""name"": ""French Fries"", ""modifier"": ""on the side""}], ""review"": ""I would like to order a Veggie Scramble along with French Fries on the side, please.""}"
148,items_ordering_audios/2024_07_12 03_35_38 RRd7Cw.wav,I would appreciate a classic hot dog served with a refreshing side of sprite to accompany it.,"""I would appreciate a classic hot dog served with a refreshing side of Sprite to accompany it.""","""I would appreciate a classic hot dog served with a refreshing side of Sprite to accompany it.""","{""items"": [{""name"": ""classic hot dog"", ""modifier"": """"}, {""name"": ""Sprite"", ""modifier"": ""refreshing side""}], ""review"": ""\""I would appreciate a classic hot dog served with a refreshing side of Sprite to accompany it.\""""}"
